,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,y
0,2.3086757225387573,1.2085884011950199,0.5365529272426643,-0.12401041615270716,-0.0046882913901891,-0.257328428970725,0.6632878711345003,0.27807311407706353,0.7421278936473611,1.3218044483046794,-0.20352390930022332,1.2009101018041184,-0.5028637102024017,-0.42004974685498336,0.4299774566459371,0.2098510905234992,-0.20023924652178107,0.7185077808045175,0.4676491081516389,0.5404829088950398,0.004293333062527437,0.36014756134291603,0.5759365422378119,0.13014693496967406,-0.022825999221610577,0.28398823943149415,0.1325993164290938,-0.11953727404071807,-0.04448914902902945,0.035343478589038524,164.9
1,2.0815631095016602,2.371318781083761,-2.486219839755333,-0.7550034408991392,-2.111896092485819,3.029084594340609,-1.2805109313356182,-0.09448490291039824,0.5079462144137672,0.6444477763921609,-1.1496189035139228,-0.03255409910823123,0.3854134888851121,-0.2787129481211658,0.6416875878564603,0.3023577576545435,0.762196974252385,0.6381661326062784,0.03457946035371109,-0.15703661492084897,0.38753067883958925,-0.31372122640969397,0.3593226688097681,-0.10162013779024207,-0.16573122648664762,0.15043778216765602,-0.17112656964645018,-0.02954669001666692,-0.020512834726608208,-0.139064501248872,161.3
2,-0.3695608664756378,-1.1161427146935774,0.9007559872169296,0.5606266265288651,-2.326703585299029,-0.4812423581831506,-0.09891241894919223,-0.7465754772987845,0.7159822884867262,-0.09110894890127093,-0.4096747524170108,-0.3949655046093243,-0.4818014896866165,-0.2103377178842663,-0.4201701940422604,0.022436786374172207,0.5387333420928999,0.6147323748876736,-0.40053286261006316,0.4168400710154688,0.009781479351638731,0.26627407363034067,0.47092988981521117,0.03559803006895554,0.19088048278776923,0.04378024241478828,-0.20704107446181486,0.06654646683613998,0.02023768938719625,0.013792020812633036,174.7
3,-2.093432084669567,-0.6651505241655558,1.039311372360186,0.2849917341741719,-0.14196016050621105,-0.012550091281350177,0.400503781807072,-0.2974944919744566,1.1709330583639548,0.3146602001947306,-0.052229140356468466,0.3298815988961797,-0.9272568400290596,-0.29164526487573084,-0.07571752096692963,0.5254336702431263,0.14152144171849604,-0.6134771566149668,0.10009159630266341,0.11037483109387582,-0.38351578035030187,0.5051427536279064,0.26476194346450765,0.002834904598780091,0.12021564496792884,0.1591668937215017,-0.2085084499164432,0.04590069500062139,-0.055796599064111864,0.01614954019488736,194.8
4,-0.5701743627433072,-2.4204007767064506,1.3848720915250383,0.6545348850123096,-1.4064405455971103,-0.27552678869680414,0.15577983827579095,0.042820183256211675,-0.07558952458498358,1.4462642132652945,-0.8185390077312019,-0.6046045583941883,-0.206124620910711,-0.39131845032169205,0.58095681053476,0.2842710764384629,-0.14610935303695793,-0.22528121331713574,-0.769660830294987,0.7623882402984121,0.2041718449012039,0.13689376062783598,0.0632689478767487,-0.13369938274950507,0.18999979928211874,-0.13726317668797378,-0.3696298637451815,-0.16776014217517385,0.028442243371655226,0.02352243723271322,144.4
5,-1.768876546609947,-0.39494590518377454,1.1499360908277145,-0.15657869170449737,-0.8239136073242904,-0.38187148564230555,0.1892784733954407,-0.11030622031140329,0.4715592272730016,-0.33943267650037556,0.1722930244885071,2.201298702477227,-0.24050213808371002,-0.13156983779030973,-0.0958847595681669,0.8337769364610734,0.6536981129806222,0.35620306175126776,0.7618866294533228,0.34028668537210355,-0.031246405685200762,0.4121213096220794,0.12051356857676503,0.05151742318780374,-0.036661750930082906,0.20727315620867762,0.21934984319000753,-0.04193007543760986,0.008871821491589004,-0.11182194378928077,176.0
6,-2.939239887935822,0.01046264532777662,0.9159383152336699,1.1844454200694603,-1.2855043017671428,0.10401781852467537,-0.10263469388911238,-0.460695966919413,1.3784105356680154,-0.02326274833362629,0.8872437564528965,0.961847239629824,0.9386275727798754,-0.483281054627992,0.2545825220582213,-0.7988876004598952,0.487179845568741,0.03995246239764072,-0.33435078804466356,-0.36582236668788276,-0.18035817034153434,-0.195720142727699,0.04942173150949799,0.4279237511692756,0.24211164687559925,0.1560141066302541,0.012440856822485257,0.05344501629028076,-0.03538310002858663,0.07849719439622978,175.9
7,-3.200467715458258,-1.7155414551718735,2.2233325460405307,0.2721157094901351,-2.3170423781912666,-0.606542718274744,0.4140381935016588,-0.13340276154472924,-0.03396089603131343,0.32023207951928945,0.14624395777518331,0.6381689410758568,-0.3032314848076277,0.2177803804734929,0.6447624658902029,0.8485738567376033,-0.35057006745246366,-0.0173184366080127,0.20656062558005056,0.5516714339703936,-0.12160481505350253,0.22189318886812914,0.07391947858637743,-0.004652207839413109,0.18564254112028886,0.06323929261864948,-0.24510505977119457,0.010219008434041499,0.003688358334727731,-0.07776271246394245,183.6
8,-3.245732309923602,-1.9247556717720964,1.7257282837134778,0.22083153756867416,-1.2926257676058313,-0.10733374121973403,0.06850550857703189,-0.11112156984249622,-0.08302928504140006,-0.19226077651838766,-0.10265816524849179,1.7244009218449323,-0.8510284799425141,-0.25585956731071974,0.3605673455567744,0.48320260860624337,0.47005761821662034,0.6395386460992631,-0.5250617509145623,0.013040430984459728,-0.22066836310896124,-0.20558463793399306,-0.08571077601300113,0.20089471624913646,0.07303878220180085,0.19971653668395067,-0.2695740474857574,-0.09552103092356626,0.03545907558226634,0.17643021835409403,190.5
9,2.164725870233424,3.630339011643747,2.25749839394112,0.2715578657369202,1.566502465252885,0.25259302320482835,0.2121394654878905,0.11294144291729508,0.25409500825598125,0.25888060441472105,-0.032902063222800294,0.8385095239531001,-0.526756145610826,0.08542674933550044,0.4169203856708233,-0.16149866098341578,0.03452673727403038,0.15278650863812065,0.6389730089704799,0.32036579430506007,0.011998815981436848,0.29962715535192763,0.327524644219119,0.18936327533211916,-0.07625331518578678,0.1945955364148421,-0.11805814525799029,-0.04300875232245428,-0.06853878898716695,0.04325919728824715,177.8
